effect	time	lit	sum	lit_srgb	sum_srgb
Sau_SolarPulse	1.50	103	75	65536	62801
Sau_SolarPulse	2.00	1399	1497	65536	63860
Sau_SolarPulse	3.00	0	0	65536	62794
Scarab Explosion	0.15	320	249	65536	62939
Scarab Explosion	0.30	6	4	65536	62744
Scarab Explosion	0.50	4	3	65536	62742
Scarab Explosion	0.75	790	521	65536	63151
Scarab Explosion	1.00	255	190	65536	62894
Scarab Explosion	1.50	238	123	65536	62838
Scarab Explosion	2.00	9	5	65536	62744
Scarab Explosion	3.00	0	0	65536	62740
Scrapcode_aimed_target	0.15	61	31	65536	62761
Scrapcode_aimed_target	0.30	71	32	65536	62762
Scrapcode_aimed_target	0.50	34	18	65536	62757
Scrapcode_aimed_target	0.75	25	13	65536	62748
Scrapcode_aimed_target	1.00	0	0	65536	62740
Scrapcode_aimed_target	1.50	0	0	65536	62740
Scrapcode_aimed_target	2.00	0	0	65536	62740
Scrapcode_aimed_target	3.00	0	0	65536	62740
Scream_gold	0.15	1383	1069	65536	63570
Scream_gold	0.30	1521	1251	65536	63707
Scream_gold	0.50	1472	1144	65536	63624
Scream_gold	0.75	1299	761	65536	63318
Scream_gold	1.00	1258	710	65536	63279
Scream_gold	1.50	0	0	65536	62740
Scream_gold	2.00	0	0	65536	62740
Scream_gold	3.00	0	0	65536	62740
Scream_purple	0.15	1090	771	65536	63354
Scream_purple	0.30	1240	923	65536	63472
Scream_purple	0.50	1236	891	65536	63443
Scream_purple	0.75	1015	511	65536	63115
Scream_purple	1.00	1025	522	65536	63125
Scream_purple	1.50	0	0	65536	62740
Scream_purple	2.00	0	0	65536	62740
Scream_purple	3.00	0	0	65536	62740
Scream_purple_nid	0.15	1405	995	65536	63530
Scream_purple_nid	0.30	1629	1212	65536	63697
Scream_purple_nid	0.50	1722	1205	65536	63678
Scream_purple_nid	0.75	1510	785	65536	63318
Scream_purple_nid	1.00	1172	594	65536	63192
Scream_purple_nid	1.50	0	0	65536	62740
Scream_purple_nid	2.00	0	0	65536	62740
Scream_purple_nid	3.00	0	0	65536	62740
Scream_purple_Quick	0.15	1216	664	65536	63256
Scream_purple_Quick	0.30	1527	767	65536	63320
Scream_purple_Quick	0.50	1546	698	65536	63257
Scream_purple_Quick	0.75	656	241	65536	62940
Scream_purple_Quick	1.00	0	0	65536	62740
Scream_purple_Quick	1.50	0	0	65536	62740
Scream_purple_Quick	2.00	0	0	65536	62740
Scream_purple_Quick	3.00	0	0	65536	62740
Scream_Ragnar_Target	0.15	924	713	65536	63308
Scream_Ragnar_Target	0.30	755	727	65536	63320
Scream_Ragnar_Target	0.50	886	832	65536	63404
Scream_Ragnar_Target	0.75	605	549	65536	63156
Scream_Ragnar_Target	1.00	883	685	65536	63240
Scream_Ragnar_Target	1.50	232	83	65536	62793
Scream_Ragnar_Target	2.00	0	0	65536	62740
Scream_Ragnar_Target	3.00	0	0	65536	62740
Scream_SW_Ragnar	0.15	52	34	65536	62765
Scream_SW_Ragnar	0.30	86	63	65536	62792
Scream_SW_Ragnar	0.50	123	102	65536	62826
Scream_SW_Ragnar	0.75	177	141	65536	62858
Scream_SW_Ragnar	1.00	204	164	65536	62878
Scream_SW_Ragnar	1.50	167	122	65536	62843
Scream_SW_Ragnar	2.00	85	42	65536	62773
Scream_SW_Ragnar	3.00	0	0	65536	62740
Screen_Gold	0.15	1242	888	65536	63448
Screen_Gold	0.30	2040	1798	65536	64172
Screen_Gold	0.50	2853	3066	65536	65193
Screen_Gold	0.75	3362	3972	65536	65920
Screen_Gold	1.00	3054	3653	65536	65657
Screen_Gold	1.50	3216	3889	65536	65842
Screen_Gold	2.00	2140	2095	65536	64450
Screen_Gold	3.00	0	0	65536	62740
Screen_Red	0.15	958	678	65536	63115
Screen_Red	0.30	1092	897	65536	63212
Screen_Red	0.50	1003	805	65536	63168
Screen_Red	0.75	1169	1024	65536	63277
Screen_Red	1.00	1084	934	65536	63229
Screen_Red	1.50	826	569	65536	63042
Screen_Red	2.00	0	0	65536	62740
Screen_Red	3.00	0	0	65536	62740
Screen_Top_Green	0.15	2756	1656	65536	63785
Screen_Top_Green	0.30	2906	2063	65536	64027
Screen_Top_Green	0.50	2906	2063	65536	64027
Screen_Top_Green	0.75	2906	2063	65536	64027
Screen_Top_Green	1.00	2906	2063	65536	64027
Screen_Top_Green	1.50	2906	2063	65536	64027
Screen_Top_Green	2.00	0	0	65536	62740
Screen_Top_Green	3.00	0	0	65536	62740
ScytheAssault	0.15	159	66	65536	62784
ScytheAssault	0.30	222	97	65536	62808
ScytheAssault	0.50	251	111	65536	62817
ScytheAssault	0.75	237	105	65536	62813
ScytheAssault	1.00	222	97	65536	62807
ScytheAssault	1.50	0	0	65536	62740
ScytheAssault	2.00	0	0	65536	62740
ScytheAssault	3.00	0	0	65536	62740
ScytheAssaultShadow	0.15	0	0	65536	62740
ScytheAssaultShadow	0.30	0	0	65536	62740
ScytheAssaultShadow	0.50	0	0	65536	62740
ScytheAssaultShadow	0.75	0	0	65536	62740
ScytheAssaultShadow	1.00	0	0	65536	62740
ScytheAssaultShadow	1.50	0	0	65536	62740
ScytheAssaultShadow	2.00	0	0	65536	62740
ScytheAssaultShadow	3.00	0	0	65536	62740
Sentry_Effect	0.15	289	592	65536	63181
Sentry_Effect	0.30	622	970	65536	63503
Sentry_Effect	0.50	512	658	65536	63273
Sentry_Effect	0.75	575	468	65536	63131
Sentry_Effect	1.00	0	0	65536	62740
Sentry_Effect	1.50	32	35	65536	62770
Sentry_Effect	2.00	0	0	65536	62740
Sentry_Effect	3.00	0	0	65536	62740
Shadow_Projectile	0.15	77	16	65536	62724
Shadow_Projectile	0.30	112	16	65536	62699
Shadow_Projectile	0.50	18	5	65536	62733
Shadow_Projectile	0.75	5	1	65536	62737
Shadow_Projectile	1.00	0	0	65536	62736
Shadow_Projectile	1.50	0	0	65536	62735
Shadow_Projectile	2.00	0	0	65536	62738
Shadow_Projectile	3.00	0	0	65536	62740
Shadow_Projectile_EC	0.15	73	17	65536	62730
Shadow_Projectile_EC	0.30	113	23	65536	62716
Shadow_Projectile_EC	0.50	63	40	65536	62769
Shadow_Projectile_EC	0.75	80	63	65536	62791
Shadow_Projectile_EC	1.00	119	96	65536	62818
Shadow_Projectile_EC	1.50	91	82	65536	62807
Shadow_Projectile_EC	2.00	111	75	65536	62799
Shadow_Projectile_EC	3.00	16	8	65536	62746
Shadow_Projectile_GSC_Invulnerable	0.15	74	15	65536	62723
Shadow_Projectile_GSC_Invulnerable	0.30	112	16	65536	62700
Shadow_Projectile_GSC_Invulnerable	0.50	13	4	65536	62734
Shadow_Projectile_GSC_Invulnerable	0.75	4	1	65536	62737
Shadow_Projectile_GSC_Invulnerable	1.00	1	0	65536	62736
Shadow_Projectile_GSC_Invulnerable	1.50	68	79	65536	62804
Shadow_Projectile_GSC_Invulnerable	2.00	120	81	65536	62804
Shadow_Projectile_GSC_Invulnerable	3.00	0	0	65536	62740
ShieldTraitEffect_Idle	0.15	519	461	65536	63132
ShieldTraitEffect_Idle	0.30	640	545	65536	63211
ShieldTraitEffect_Idle	0.50	518	325	65536	63006
ShieldTraitEffect_Idle	0.75	368	146	65536	62843
ShieldTraitEffect_Idle	1.00	279	207	65536	62913
ShieldTraitEffect_Idle	1.50	407	288	65536	62981
ShieldTraitEffect_Idle	2.00	236	105	65536	62815
ShieldTraitEffect_Idle	3.00	0	0	65536	62740
ShieldTraitEffect_Idle Emperor's Children Variant	0.15	515	556	65536	63182
ShieldTraitEffect_Idle Emperor's Children Variant	0.30	637	633	65536	63246
ShieldTraitEffect_Idle Emperor's Children Variant	0.50	629	540	65536	63165
ShieldTraitEffect_Idle Emperor's Children Variant	0.75	438	394	65536	63046
ShieldTraitEffect_Idle Emperor's Children Variant	1.00	859	1023	65536	63545
ShieldTraitEffect_Idle Emperor's Children Variant	1.50	1087	1249	65536	63724
ShieldTraitEffect_Idle Emperor's Children Variant	2.00	824	666	65536	63272
ShieldTraitEffect_Idle Emperor's Children Variant	3.00	172	246	65536	62930
ShieldTraitEffect_Idle Necron Variant	0.15	535	637	65536	63256
ShieldTraitEffect_Idle Necron Variant	0.30	642	730	65536	63340
ShieldTraitEffect_Idle Necron Variant	0.50	695	636	65536	63256
ShieldTraitEffect_Idle Necron Variant	0.75	642	464	65536	63088
ShieldTraitEffect_Idle Necron Variant	1.00	338	385	65536	63046
ShieldTraitEffect_Idle Necron Variant	1.50	460	446	65536	63095
ShieldTraitEffect_Idle Necron Variant	2.00	305	315	65536	62978
ShieldTraitEffect_Idle Necron Variant	3.00	176	265	65536	62946
ShieldTraitEffect_Idle Sororitas Variant	0.15	507	594	65536	63221
ShieldTraitEffect_Idle Sororitas Variant	0.30	617	688	65536	63304
ShieldTraitEffect_Idle Sororitas Variant	0.50	626	568	65536	63195
ShieldTraitEffect_Idle Sororitas Variant	0.75	535	438	65536	63071
ShieldTraitEffect_Idle Sororitas Variant	1.00	864	1125	65536	63619
ShieldTraitEffect_Idle Sororitas Variant	1.50	1123	1392	65536	63832
ShieldTraitEffect_Idle Sororitas Variant	2.00	892	751	65536	63345
ShieldTraitEffect_Idle Sororitas Variant	3.00	159	241	65536	62926
ShieldTraitEffect_Idle TAU Variant	0.15	520	626	65536	63241
ShieldTraitEffect_Idle TAU Variant	0.30	637	714	65536	63322
ShieldTraitEffect_Idle TAU Variant	0.50	667	611	65536	63227
ShieldTraitEffect_Idle TAU Variant	0.75	545	449	65536	63076
ShieldTraitEffect_Idle TAU Variant	1.00	341	434	65536	63081
ShieldTraitEffect_Idle TAU Variant	1.50	468	515	65536	63150
ShieldTraitEffect_Idle TAU Variant	2.00	330	378	65536	63028
ShieldTraitEffect_Idle TAU Variant	3.00	175	309	65536	62978
Shuriken_Short_Trait	0.15	193	194	65536	62886
Shuriken_Short_Trait	0.30	208	222	65536	62905
Shuriken_Short_Trait	0.50	210	232	65536	62916
Shuriken_Short_Trait	0.75	207	196	65536	62886
Shuriken_Short_Trait	1.00	57	71	65536	62795
Shuriken_Short_Trait	1.50	0	0	65536	62740
Shuriken_Short_Trait	2.00	0	0	65536	62740
Shuriken_Short_Trait	3.00	0	0	65536	62740
ShurikenEffect	0.15	1281	1664	65536	63999
ShurikenEffect	0.30	2334	2578	65536	64656
ShurikenEffect	0.50	3029	3356	65536	65241
ShurikenEffect	0.75	3345	3718	65536	65526
ShurikenEffect	1.00	3728	3685	65536	65528
ShurikenEffect	1.50	3328	2753	65536	64845
ShurikenEffect	2.00	0	0	65536	62740
ShurikenEffect	3.00	0	0	65536	62740
SkorchaAttackEffect	0.15	15	9	65536	62747
SkorchaAttackEffect	0.30	17	10	65536	62748
SkorchaAttackEffect	0.50	37	21	65536	62756
SkorchaAttackEffect	0.75	45	25	65536	62759
SkorchaAttackEffect	1.00	44	25	65536	62759
SkorchaAttackEffect	1.50	0	0	65536	62740
SkorchaAttackEffect	2.00	0	0	65536	62740
SkorchaAttackEffect	3.00	0	0	65536	62740
Slash Repeating 2x	0.15	659	1136	65536	63555
Slash Repeating 2x	0.30	847	612	65536	63184
Slash Repeating 2x	0.50	604	1010	65536	63477
Slash Repeating 2x	0.75	912	520	65536	63099
Slash Repeating 2x	1.00	104	74	65536	62796
Slash Repeating 2x	1.50	44	25	65536	62758
Slash Repeating 2x	2.00	0	0	65536	62740
Slash Repeating 2x	3.00	0	0	65536	62740
Slash Repeating 5x	0.15	576	975	65536	63442
Slash Repeating 5x	0.30	1164	1266	65536	63666
Slash Repeating 5x	0.50	1111	1261	65536	63648
Slash Repeating 5x	0.75	952	1135	65536	63544
Slash Repeating 5x	1.00	969	989	65536	63458
Slash Repeating 5x	1.50	15	9	65536	62747
Slash Repeating 5x	2.00	0	0	65536	62740
Slash Repeating 5x	3.00	0	0	65536	62740
SlayEffect	0.15	74	42	65536	62772
SlayEffect	0.30	1224	1573	65536	63512
SlayEffect	0.50	1462	1872	65536	63642
SlayEffect	0.75	1836	2367	65536	63888
SlayEffect	1.00	0	0	65536	62740
SlayEffect	1.50	0	0	65536	62740
SlayEffect	2.00	0	0	65536	62740
SlayEffect	3.00	0	0	65536	62740
Smoke_Board	0.15	0	0	65536	62740
Smoke_Board	0.30	1	0	65536	62744
Smoke_Board	0.50	32	11	65536	62754
Smoke_Board	0.75	122	45	65536	62778
Smoke_Board	1.00	315	118	65536	62825
Smoke_Board	1.50	685	265	65536	62924
Smoke_Board	2.00	938	395	65536	63016
Smoke_Board	3.00	947	396	65536	63023
Smoke_Explosion	0.15	266	128	65536	62836
Smoke_Explosion	0.30	207	82	65536	62794
Smoke_Explosion	0.50	236	105	65536	62812
Smoke_Explosion	0.75	13	3	65536	62723
Smoke_Explosion	1.00	0	0	65536	62726
Smoke_Explosion	1.50	0	0	65536	62740
Smoke_Explosion	2.00	0	0	65536	62740
Smoke_Explosion	3.00	0	0	65536	62740
Sniper Target	0.15	1014	662	65536	63264
Sniper Target	0.30	1055	729	65536	63315
Sniper Target	0.50	1083	791	65536	63356
Sniper Target	0.75	3933	2716	65536	64673
Sniper Target	1.00	3723	1883	65536	63970
Sniper Target	1.50	0	0	65536	62740
Sniper Target	2.00	0	0	65536	62740
Sniper Target	3.00	0	0	65536	62740
SniperPreEffect	0.15	13	8	65536	62746
SniperPreEffect	0.30	21	13	65536	62750
SniperPreEffect	0.50	21	9	65536	62746
SniperPreEffect	0.75	4	2	65536	62741
SniperPreEffect	1.00	0	0	65536	62740
SniperPreEffect	1.50	0	0	65536	62740
SniperPreEffect	2.00	0	0	65536	62740
SniperPreEffect	3.00	0	0	65536	62740
Solar Beam Target	0.15	96	79	65536	62807
Solar Beam Target	0.30	124	118	65536	62837
Solar Beam Target	0.50	158	141	65536	62850
Solar Beam Target	0.75	264	369	65536	63042
Solar Beam Target	1.00	269	272	65536	62968
Solar Beam Target	1.50	278	116	65536	62801
Solar Beam Target	2.00	0	0	65536	62740
Solar Beam Target	3.00	0	0	65536	62740
Sororitas Saint Custom summon	0.15	873	1198	65536	63661
Sororitas Saint Custom summon	0.30	903	1200	65536	63665
Sororitas Saint Custom summon	0.50	919	1154	65536	63635
Sororitas Saint Custom summon	0.75	966	1122	65536	63611
Sororitas Saint Custom summon	1.00	999	1085	65536	63581
Sororitas Saint Custom summon	1.50	488	238	65536	62919
Sororitas Saint Custom summon	2.00	2	1	65536	62741
Sororitas Saint Custom summon	3.00	0	0	65536	62740
Sororitas Summon Basic	0.15	803	1019	65536	63539
Sororitas Summon Basic	0.30	804	885	65536	63431
Sororitas Summon Basic	0.50	809	755	65536	63305
Sororitas Summon Basic	0.75	842	637	65536	63226
Sororitas Summon Basic	1.00	357	185	65536	62893
Sororitas Summon Basic	1.50	70	33	65536	62766
Sororitas Summon Basic	2.00	0	0	65536	62740
Sororitas Summon Basic	3.00	0	0	65536	62740
Sororitas Summon Resurrect	0.15	0	0	65536	62740
Sororitas Summon Resurrect	0.30	0	0	65536	62740
Sororitas Summon Resurrect	0.50	0	0	65536	62740
Sororitas Summon Resurrect	0.75	577	635	65536	63252
Sororitas Summon Resurrect	1.00	866	1093	65536	63589
Sororitas Summon Resurrect	1.50	991	957	65536	63449
Sororitas Summon Resurrect	2.00	1035	880	65536	63377
Sororitas Summon Resurrect	3.00	0	0	65536	62740
Sororitas_BladeOfFaith	0.15	56	20	65536	62758
Sororitas_BladeOfFaith	0.30	1	0	65536	62745
Sororitas_BladeOfFaith	0.50	0	0	65536	62740
Sororitas_BladeOfFaith	0.75	0	0	65536	62740
Sororitas_BladeOfFaith	1.00	0	0	65536	62740
Sororitas_BladeOfFaith	1.50	0	0	65536	62740
Sororitas_BladeOfFaith	2.00	0	0	65536	62740
Sororitas_BladeOfFaith	3.00	0	0	65536	62740
Sororitas_Destroy_Flames	0.15	63	37	65536	62771
Sororitas_Destroy_Flames	0.30	101	55	65536	62783
Sororitas_Destroy_Flames	0.50	163	89	65536	62809
Sororitas_Destroy_Flames	0.75	192	111	65536	62825
Sororitas_Destroy_Flames	1.00	215	129	65536	62837
Sororitas_Destroy_Flames	1.50	278	221	65536	62911
Sororitas_Destroy_Flames	2.00	540	405	65536	63062
Sororitas_Destroy_Flames	3.00	71	33	65536	62764
Sororitas_Divine Intervention_ Battleground	0.15	0	0	65536	62740
Sororitas_Divine Intervention_ Battleground	0.30	0	0	65536	62740
Sororitas_Divine Intervention_ Battleground	0.50	0	0	65536	62740
Sororitas_Divine Intervention_ Battleground	0.75	0	0	65536	62740
Sororitas_Divine Intervention_ Battleground	1.00	1	0	65536	62741
Sororitas_Divine Intervention_ Battleground	1.50	0	0	65536	62740
Sororitas_Divine Intervention_ Battleground	2.00	1	0	65536	62741
Sororitas_Divine Intervention_ Battleground	3.00	279	390	65536	63028
Sororitas_Divine Intervention_Target	0.15	100	54	65536	62782
Sororitas_Divine Intervention_Target	0.30	171	111	65536	62830
Sororitas_Divine Intervention_Target	0.50	242	173	65536	62879
Sororitas_Divine Intervention_Target	0.75	280	219	65536	62919
Sororitas_Divine Intervention_Target	1.00	304	245	65536	62936
Sororitas_Divine Intervention_Target	1.50	344	305	65536	62987
Sororitas_Divine Intervention_Target	2.00	370	394	65536	63057
Sororitas_Divine Intervention_Target	3.00	123	89	65536	62808
Space Wolves Summon	0.15	33	31	65536	62765
Space Wolves Summon	0.30	71	62	65536	62788
Space Wolves Summon	0.50	73	68	65536	62793
Space Wolves Summon	0.75	76	78	65536	62799
Space Wolves Summon	1.00	79	87	65536	62806
Space Wolves Summon	1.50	71	96	65536	62811
Space Wolves Summon	2.00	73	63	65536	62785
Space Wolves Summon	3.00	22	32	65536	62764
Space Wolves Summon OLD	0.15	1	3	65536	62742
Space Wolves Summon OLD	0.30	1	3	65536	62742
Space Wolves Summon OLD	0.50	3	8	65536	62746
Space Wolves Summon OLD	0.75	4	11	65536	62748
Space Wolves Summon OLD	1.00	3	8	65536	62746
Space Wolves Summon OLD	1.50	14	38	65536	62767
Space Wolves Summon OLD	2.00	13	35	65536	62765
Space Wolves Summon OLD	3.00	3	8	65536	62746
Space Wolves Summon Wolves	0.15	46	38	65536	62768
Space Wolves Summon Wolves	0.30	52	66	65536	62792
Space Wolves Summon Wolves	0.50	57	59	65536	62785
Space Wolves Summon Wolves	0.75	64	77	65536	62797
Space Wolves Summon Wolves	1.00	65	78	65536	62798
Space Wolves Summon Wolves	1.50	59	67	65536	62790
Space Wolves Summon Wolves	2.00	65	73	65536	62794
Space Wolves Summon Wolves	3.00	13	17	65536	62752
Spore Explosion	0.15	0	0	65536	62740
Spore Explosion	0.30	0	0	65536	62740
Spore Explosion	0.50	0	0	65536	62740
Spore Explosion	0.75	0	0	65536	62740
Spore Explosion	1.00	0	0	65536	62740
Spore Explosion	1.50	0	0	65536	62740
Spore Explosion	2.00	0	0	65536	62740
Spore Explosion	3.00	0	0	65536	62740
Spore Mine Explosion	0.15	166	151	65536	62868
Spore Mine Explosion	0.30	364	397	65536	63071
Spore Mine Explosion	0.50	853	965	65536	63546
Spore Mine Explosion	0.75	953	567	65536	63186
Spore Mine Explosion	1.00	1085	957	65536	63522
Spore Mine Explosion	1.50	233	231	65536	62934
Spore Mine Explosion	2.00	225	234	65536	62936
Spore Mine Explosion	3.00	241	237	65536	62938
Squig_BigChompaJaws	0.15	0	0	65536	62740
Squig_BigChompaJaws	0.30	0	0	65536	62740
Squig_BigChompaJaws	0.50	0	0	65536	62740
Squig_BigChompaJaws	0.75	41	15	65536	62749
Squig_BigChompaJaws	1.00	0	0	65536	62740
Squig_BigChompaJaws	1.50	0	0	65536	62740
Squig_BigChompaJaws	2.00	0	0	65536	62740
Squig_BigChompaJaws	3.00	0	0	65536	62740
Squig_Explosion	0.15	334	661	65536	63089
Squig_Explosion	0.30	538	1075	65536	63301
Squig_Explosion	0.50	59	18	65536	62736
Squig_Explosion	0.75	44	10	65536	62732
Squig_Explosion	1.00	34	8	65536	62733
Squig_Explosion	1.50	2	1	65536	62739
Squig_Explosion	2.00	2	1	65536	62741
Squig_Explosion	3.00	0	0	65536	62740
Stealth_Proc	0.15	725	753	65536	63379
Stealth_Proc	0.30	1582	1553	65536	64061
Stealth_Proc	0.50	1619	1067	65536	63619
Stealth_Proc	0.75	15	12	65536	62769
Stealth_Proc	1.00	11	9	65536	62748
Stealth_Proc	1.50	6	5	65536	62744
Stealth_Proc	2.00	3	3	65536	62742
Stealth_Proc	3.00	0	0	65536	62740
Stealth_Proc_Eldar	0.15	593	202	65536	62704
Stealth_Proc_Eldar	0.30	1535	82	65536	61441
Stealth_Proc_Eldar	0.50	1944	18	65536	60930
Stealth_Proc_Eldar	0.75	1971	0	65536	60853
Stealth_Proc_Eldar	1.00	1799	0	65536	61019
Stealth_Proc_Eldar	1.50	64	38	65536	62777
Stealth_Proc_Eldar	2.00	17	15	65536	62753
Stealth_Proc_Eldar	3.00	0	0	65536	62740
Stealth_Proc_UM	0.15	597	153	65536	62625
Stealth_Proc_UM	0.30	1792	9	65536	61053
Stealth_Proc_UM	0.50	2119	0	65536	60713
Stealth_Proc_UM	0.75	2233	0	65536	60603
Stealth_Proc_UM	1.00	2143	0	65536	60689
Stealth_Proc_UM	1.50	0	0	65536	62740
Stealth_Proc_UM	2.00	0	0	65536	62740
Stealth_Proc_UM	3.00	0	0	65536	62740
StealthEffect	0.15	53	57	65536	62788
StealthEffect	0.30	209	235	65536	62933
StealthEffect	0.50	468	567	65536	63198
StealthEffect	0.75	890	826	65536	63400
StealthEffect	1.00	1058	914	65536	63460
StealthEffect	1.50	1872	1278	65536	63732
StealthEffect	2.00	1904	1288	65536	63730
StealthEffect	3.00	3364	2015	65536	64283
StimulateEffect	0.15	65	86	65536	62807
StimulateEffect	0.30	96	151	65536	62853
StimulateEffect	0.50	133	199	65536	62884
StimulateEffect	0.75	197	292	65536	62958
StimulateEffect	1.00	242	305	65536	62975
StimulateEffect	1.50	115	103	65536	62825
StimulateEffect	2.00	194	155	65536	62866
StimulateEffect	3.00	5	2	65536	62742
StompEffect	0.15	0	0	65536	62740
StompEffect	0.30	643	1085	65536	63513
StompEffect	0.50	742	1095	65536	63526
StompEffect	0.75	1053	1300	65536	63697
StompEffect	1.00	1161	1261	65536	63688
StompEffect	1.50	427	172	65536	62861
StompEffect	2.00	0	0	65536	62740
StompEffect	3.00	0	0	65536	62740
StrikeEffect	0.15	520	385	65536	63039
StrikeEffect	0.30	540	514	65536	63142
StrikeEffect	0.50	546	634	65536	63228
StrikeEffect	0.75	563	734	65536	63299
StrikeEffect	1.00	1215	1077	65536	63548
StrikeEffect	1.50	584	754	65536	63315
StrikeEffect	2.00	0	0	65536	62740
StrikeEffect	3.00	0	0	65536	62740
StunEffect	0.15	260	276	65536	62967
StunEffect	0.30	331	347	65536	63027
StunEffect	0.50	961	827	65536	63402
StunEffect	0.75	592	493	65536	63121
StunEffect	1.00	173	292	65536	62965
StunEffect	1.50	177	317	65536	62980
StunEffect	2.00	170	320	65536	62981
StunEffect	3.00	169	300	65536	62966
StunEffect_idle	0.15	964	836	65536	63429
StunEffect_idle	0.30	925	1185	65536	63691
StunEffect_idle	0.50	1468	2067	65536	64371
StunEffect_idle	0.75	1727	2642	65536	64810
StunEffect_idle	1.00	2324	3558	65536	65527
StunEffect_idle	1.50	2259	3710	65536	65632
StunEffect_idle	2.00	2238	3932	65536	65756
StunEffect_idle	3.00	2197	3553	65536	65490
StunEffect_proc	0.15	233	204	65536	62912
StunEffect_proc	0.30	661	679	65536	63306
StunEffect_proc	0.50	692	700	65536	63315
StunEffect_proc	0.75	21	19	65536	62756
StunEffect_proc	1.00	14	11	65536	62749
StunEffect_proc	1.50	10	7	65536	62746
StunEffect_proc	2.00	7	6	65536	62745
StunEffect_proc	3.00	0	0	65536	62740
Summon_Generic	0.15	206	225	65536	62925
Summon_Generic	0.30	200	211	65536	62915
Summon_Generic	0.50	162	158	65536	62872
Summon_Generic	0.75	102	88	65536	62811
Summon_Generic	1.00	73	88	65536	62813
Summon_Generic	1.50	38	16	65536	62750
Summon_Generic	2.00	0	0	65536	62740
Summon_Generic	3.00	0	0	65536	62740
SW_Axe_Buff	0.15	57	160	65536	62851
SW_Axe_Buff	0.30	32	89	65536	62802
SW_Axe_Buff	0.50	16	45	65536	62772
SW_Axe_Buff	0.75	426	435	65536	63096
SW_Axe_Buff	1.00	1154	1397	65536	63818
SW_Axe_Buff	1.50	7	12	65536	62750
SW_Axe_Buff	2.00	5	7	65536	62746
SW_Axe_Buff	3.00	0	0	65536	62740
SW_Tornado	0.15	279	142	65536	62851
SW_Tornado	0.30	950	505	65536	63146
SW_Tornado	0.50	1642	887	65536	63457
SW_Tornado	0.75	2244	1214	65536	63715
SW_Tornado	1.00	2354	1312	65536	63791
SW_Tornado	1.50	2113	1159	65536	63680
SW_Tornado	2.00	2169	1220	65536	63723
SW_Tornado	3.00	2324	1202	65536	63696
Swarm Card Merge VFX	0.15	304	248	65536	62922
Swarm Card Merge VFX	0.30	318	222	65536	62903
Swarm Card Merge VFX	0.50	29	29	65536	62765
Swarm Card Merge VFX	0.75	20	13	65536	62750
Swarm Card Merge VFX	1.00	0	0	65536	62740
Swarm Card Merge VFX	1.50	0	0	65536	62740
Swarm Card Merge VFX	2.00	0	0	65536	62740
Swarm Card Merge VFX	3.00	0	0	65536	62740
Swarm_Trigger_OnTarget	0.15	55	43	65536	62770
Swarm_Trigger_OnTarget	0.30	69	59	65536	62780
Swarm_Trigger_OnTarget	0.50	111	78	65536	62792
Swarm_Trigger_OnTarget	0.75	158	89	65536	62799
Swarm_Trigger_OnTarget	1.00	193	88	65536	62795
Swarm_Trigger_OnTarget	1.50	0	0	65536	62740
Swarm_Trigger_OnTarget	2.00	0	0	65536	62740
Swarm_Trigger_OnTarget	3.00	0	0	65536	62740
Sword_10x_EC	0.15	20	7	65536	62746
Sword_10x_EC	0.30	55	50	65536	62777
Sword_10x_EC	0.50	107	146	65536	62849
Sword_10x_EC	0.75	162	192	65536	62882
Sword_10x_EC	1.00	254	360	65536	63000
Sword_10x_EC	1.50	313	502	65536	63098
Sword_10x_EC	2.00	283	473	65536	63073
Sword_10x_EC	3.00	261	441	65536	63058
Sword_Slash_DA	0.15	33	52	65536	62774
Sword_Slash_DA	0.30	8	18	65536	62753
Sword_Slash_DA	0.50	0	0	65536	62740
Sword_Slash_DA	0.75	8	3	65536	62748
Sword_Slash_DA	1.00	0	0	65536	62741
Sword_Slash_DA	1.50	0	0	65536	62741
Sword_Slash_DA	2.00	0	0	65536	62740
Sword_Slash_DA	3.00	0	0	65536	62740
Sword_Slash_DA_Heavy	0.15	33	43	65536	62765
Sword_Slash_DA_Heavy	0.30	792	669	65536	63270
Sword_Slash_DA_Heavy	0.50	0	0	65536	62740
Sword_Slash_DA_Heavy	0.75	66	38	65536	62774
Sword_Slash_DA_Heavy	1.00	18	7	65536	62749
Sword_Slash_DA_Heavy	1.50	7	2	65536	62743
Sword_Slash_DA_Heavy	2.00	1	0	65536	62741
Sword_Slash_DA_Heavy	3.00	0	0	65536	62740
Sword_Slash_EC	0.15	0	0	65536	62740
Sword_Slash_EC	0.30	0	0	65536	62740
Sword_Slash_EC	0.50	0	0	65536	62740
Sword_Slash_EC	0.75	0	0	65536	62740
Sword_Slash_EC	1.00	0	0	65536	62740
Sword_Slash_EC	1.50	0	0	65536	62740
Sword_Slash_EC	2.00	0	0	65536	62740
Sword_Slash_EC	3.00	0	0	65536	62740
Sword_Slash_EC 3x	0.15	1	3	65536	62742
Sword_Slash_EC 3x	0.30	7	8	65536	62746
Sword_Slash_EC 3x	0.50	1	3	65536	62742
Sword_Slash_EC 3x	0.75	0	0	65536	62740
Sword_Slash_EC 3x	1.00	0	0	65536	62740
Sword_Slash_EC 3x	1.50	0	0	65536	62740
Sword_Slash_EC 3x	2.00	0	0	65536	62740
